19891499,NSW,2,1989,Tuesday,16:55,Single,1,No,-9,No,60,-9,-9,-9,-9,No,No,Weekday,Day
19891475,NSW,2,1989,Monday,08:40,Single,1,No,-9,No,60,-9,-9,-9,-9,No,No,Weekday,Day
19891423,NSW,2,1989,Thursday,15:15,Single,1,No,-9,No,60,-9,-9,-9,-9,No,No,Weekday,Day
19891424,NSW,2,1989,Monday,09:30,Single,1,No,-9,No,60,-9,-9,-9,-9,No,No,Weekday,Day
19891398,NSW,3,1989,Friday,20:50,Multiple,1,No,-9,No,60,-9,-9,-9,-9,No,No,Weekend,Night
19891289,NSW,3,1989,Sunday,20:40,Single,1,No,-9,No,60,-9,-9,-9,-9,No,No,Weekend,Night
19891032,NSW,3,1989,Saturday,23:25,Single,1,No,-9,No,60,-9,-9,-9,-9,No,No,Weekend,Night
19891535,NSW,3,1989,Monday,01:00,Single,1,No,-9,No,100,-9,-9,-9,-9,No,No,Weekend,Night
19891008,NSW,3,1989,Saturday,18:00,Multiple,1,No,-9,No,60,-9,-9,-9,-9,No,No,Weekend,Night
19891551,NSW,3,1989,Sunday,21:30,Multiple,1,No,-9,Yes,100,-9,-9,-9,-9,No,No,Weekend,Night
19891173,NSW,3,1989,Sunday,22:30,Single,1,No,-9,No,60,-9,-9,-9,-9,No,No,Weekend,Night
19891243,NSW,3,1989,Sunday,02:20,Single,1,No,-9,No,60,-9,-9,-9,-9,No,No,Weekend,Night
19891318,NSW,3,1989,Friday,18:00,Multiple,1,No,-9,No,100,-9,-9,-9,-9,No,No,Weekend,Night
19891657,NSW,3,1989,Monday,01:00,Multiple,1,No,-9,No,60,-9,-9,-9,-9,No,No,Weekend,Night
19891257,NSW,3,1989,Monday,02:45,Single,1,No,-9,No,60,-9,-9,-9,-9,No,No,Weekend,Night
19891324,NSW,3,1989,Saturday,18:00,Single,1,No,-9,No,80,-9,-9,-9,-9,No,No,Weekend,Night
19891079,NSW,3,1989,Monday,05:15,Single,1,No,-9,No,100,-9,-9,-9,-9,No,No,Weekend,Night
19891676,NSW,3,1989,Monday,03:15,Single,1,No,-9,No,100,-9,-9,-9,-9,No,No,Weekend,Night
19891725,NSW,3,1989,Friday,18:55,Multiple,1,No,-9,No,100,-9,-9,-9,-9,No,No,Weekend,Night
19891207,NSW,3,1989,Saturday,03:30,Single,1,No,-9,Yes,100,-9,-9,-9,-9,No,No,Weekend,Night
19891635,NSW,3,1989,Friday,20:05,Multiple,1,No,-9,Yes,80,-9,-9,-9,-9,No,No,Weekend,Night
19891515,NSW,3,1989,Monday,03:15,Single,1,No,-9,No,60,-9,-9,-9,-9,No,No,Weekend,Night
19891575,NSW,3,1989,Saturday,19:30,Multiple,1,Yes,-9,No,100,-9,-9,-9,-9,No,No,Weekend,Night
19891076,NSW,3,1989,Friday,20:43,Multiple,1,No,-9,No,80,-9,-9,-9,-9,No,No,Weekend,Night
19891331,NSW,3,1989,Wednesday,20:45,Multiple,1,No,-9,No,60,-9,-9,-9,-9,No,No,Weekday,Night
19891046,NSW,3,1989,Tuesday,18:00,Multiple,1,No,-9,No,60,-9,-9,-9,-9,No,No,Weekday,Night
19891299,NSW,3,1989,Thursday,04:00,Single,1,No,-9,No,100,-9,-9,-9,-9,No,No,Weekday,Night
19891653,NSW,3,1989,Tuesday,23:10,Multiple,1,No,-9,Yes,-9,-9,-9,-9,-9,No,No,Weekday,Night
19891223,NSW,3,1989,Wednesday,23:31,Single,1,No,-9,No,-9,-9,-9,-9,-9,No,No,Weekday,Night
19891642,NSW,3,1989,Friday,01:15,Single,1,No,-9,No,100,-9,-9,-9,-9,No,No,Weekday,Night
19891432,NSW,3,1989,Thursday,23:50,Single,1,No,-9,No,100,-9,-9,-9,-9,No,No,Weekday,Night
19891234,NSW,3,1989,Tuesday,21:55,Multiple,1,No,-9,No,60,-9,-9,-9,-9,No,No,Weekday,Night
19891539,NSW,3,1989,Wednesday,01:55,Multiple,1,No,-9,Yes,100,-9,-9,-9,-9,No,No,Weekday,Night
19891589,NSW,3,1989,Friday,02:10,Multiple,2,No,-9,No,60,-9,-9,-9,-9,No,No,Weekday,Night
19891044,NSW,3,1989,Wednesday,21:45,Single,1,No,-9,No,60,-9,-9,-9,-9,No,No,Weekday,Night
19891043,NSW,3,1989,Wednesday,02:41,Single,1,No,-9,No,60,-9,-9,-9,-9,No,No,Weekday,Night
19891155,NSW,3,1989,Sunday,11:25,Multiple,1,No,-9,No,100,-9,-9,-9,-9,No,No,Weekend,Day
19891279,NSW,3,1989,Sunday,08:20,Single,1,No,-9,No,100,-9,-9,-9,-9,No,No,Weekend,Day
19891027,NSW,3,1989,Saturday,10:25,Single,1,No,-9,No,100,-9,-9,-9,-9,No,No,Weekend,Day
19891104,NSW,3,1989,Monday,16:25,Multiple,1,No,-9,No,100,-9,-9,-9,-9,No,No,Weekday,Day
19891414,NSW,3,1989,Thursday,17:55,Multiple,1,No,-9,No,60,-9,-9,-9,-9,No,No,Weekday,Day
19891077,NSW,3,1989,Friday,15:45,Multiple,1,No,-9,No,100,-9,-9,-9,-9,No,No,Weekday,Day
19891663,NSW,3,1989,Monday,16:30,Multiple,1,No,-9,No,100,-9,-9,-9,-9,No,No,Weekday,Day
19891564,NSW,3,1989,Monday,15:40,Multiple,6,No,-9,Yes,100,-9,-9,-9,-9,No,No,Weekday,Day
19891081,NSW,3,1989,Wednesday,06:40,Multiple,2,No,-9,Yes,100,-9,-9,-9,-9,No,No,Weekday,Day
19891037,NSW,3,1989,Friday,06:50,Multiple,1,No,-9,No,100,-9,-9,-9,-9,No,No,Weekday,Day
19891328,NSW,3,1989,Thursday,12:45,Single,1,No,-9,No,60,-9,-9,-9,-9,No,No,Weekday,Day
19891750,NSW,3,1989,Tuesday,17:45,Single,1,No,-9,No,100,-9,-9,-9,-9,No,No,Weekday,Day
19891744,NSW,3,1989,Wednesday,14:25,Single,1,No,-9,No,100,-9,-9,-9,-9,No,No,Weekday,Day
19891116,NSW,3,1989,Wednesday,10:40,Multiple,1,No,-9,No,100,-9,-9,-9,-9,No,No,Weekday,Day
19891123,NSW,3,1989,Tuesday,16:45,Multiple,1,No,-9,No,60,-9,-9,-9,-9,No,No,Weekday,Day
19891782,NSW,3,1989,Tuesday,13:50,Multiple,1,No,-9,No,100,-9,-9,-9,-9,No,No,Weekday,Day
19891468,NSW,3,1989,Friday,10:10,Single,1,No,-9,Yes,100,-9,-9,-9,-9,No,No,Weekday,Day
19891485,NSW,3,1989,Wednesday,10:30,Multiple,2,No,-9,No,100,-9,-9,-9,-9,No,No,Weekday,Day
19891521,NSW,3,1989,Friday,17:25,Single,1,No,-9,No,60,-9,-9,-9,-9,No,No,Weekday,Day
19891360,NSW,3,1989,Monday,07:50,Multiple,1,No,-9,No,80,-9,-9,-9,-9,No,No,Weekday,Day
19891691,NSW,3,1989,Monday,12:05,Multiple,1,No,-9,No,80,-9,-9,-9,-9,No,No,Weekday,Day
19891335,NSW,3,1989,Thursday,10:45,Multiple,1,No,-9,Yes,100,-9,-9,-9,-9,No,No,Weekday,Day
19891303,NSW,3,1989,Thursday,15:30,Multiple,1,No,-9,Yes,100,-9,-9,-9,-9,No,No,Weekday,Day
19891010,NSW,3,1989,Wednesday,08:30,Multiple,1,No,-9,Yes,100,-9,-9,-9,-9,No,No,Weekday,Day
19891095,NSW,3,1989,Tuesday,14:50,Multiple,1,No,-9,No,100,-9,-9,-9,-9,No,No,Weekday,Day
19891163,NSW,3,1989,Tuesday,14:40,Multiple,1,No,-9,No,100,-9,-9,-9,-9,No,No,Weekday,Day
19891110,NSW,3,1989,Thursday,15:30,Single,1,No,-9,No,60,-9,-9,-9,-9,No,No,Weekday,Day
19891280,NSW,3,1989,Tuesday,16:30,Multiple,2,No,-9,No,100,-9,-9,-9,-9,No,No,Weekday,Day
19891372,NSW,3,1989,Monday,08:55,Single,2,No,-9,No,110,-9,-9,-9,-9,No,No,Weekday,Day
19891743,NSW,3,1989,Friday,14:20,Multiple,1,No,-9,No,100,-9,-9,-9,-9,No,No,Weekday,Day
19891536,NSW,3,1989,Thursday,16:40,Multiple,1,No,-9,No,60,-9,-9,-9,-9,No,No,Weekday,Day
19891210,NSW,3,1989,Friday,10:34,Multiple,1,No,-9,No,100,-9,-9,-9,-9,No,No,Weekday,Day
19891209,NSW,3,1989,Friday,01:00,Single,1,No,-9,No,80,-9,-9,-9,-9,No,No,Weekday,Night
19891353,NSW,3,1989,Friday,22:55,Single,1,No,-9,No,60,-9,-9,-9,-9,No,No,Weekend,Night
